@relation OPENJPA_Training_7

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute ComplexityDensity numeric
@attribute Buggy {no,yes}

@data
7,3,0,1,1,3,0,3,3,1,1,0,0,no
7,27,1,3,4,29,2,23,7.75,12,4,0,0,no
7,9,1,1,1,9,0,9,9,4,2,0,0,no
7,16,0,1,1,16,0,16,16,5,4,0,0,no
7,3,1,1,1,3,0,3,3,1,1,0,0,no
7,22,3,1,1,22,0,22,22,7,2,0,0,no
7,8,2,1,1,8,0,8,8,5,2,0,0,no
7,22,1,1,1,22,0,22,22,8,2,0,0,no
7,26,12,1,1,26,0,26,26,10,2,0,0,no
7,3,4,1,1,3,0,3,3,2,1,0,0,no
7,5,1,1,1,5,0,5,5,2,1,0,0,no
7,27,4,2,2,28,1,28,14.5,18,4,1,0,no
7,14,4,3,3,14,0,11,4.666667,11,5,0,0,no
7,13,2,1,1,13,0,13,13,6,3,0,0,no
7,10,3,2,2,10,0,6,5,4,3,0,0,no
7,8,3,1,1,8,0,8,8,3,2,0,0,no
7,9,2,1,1,9,0,9,9,3,3,0,0,no
7,17,6,1,1,17,0,17,17,10,7,0,0,no
7,26,5,1,1,26,0,26,26,9,4,0,0,no
7,26,7,1,1,26,0,26,26,9,4,0,0,no
7,28,5,1,1,28,0,28,28,9,4,0,0,no
7,29,1,1,1,29,0,29,29,10,3,0,0,no
7,4,1,1,1,4,0,4,4,1,1,0,0,no
7,11,2,1,1,11,0,11,11,5,2,0,0,no
7,3,3,1,1,3,0,3,3,1,1,0,0,no
7,21,2,1,1,21,0,21,21,7,4,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,8,2,1,1,8,0,8,8,3,3,0,0,no
7,6,2,1,1,6,0,6,6,2,3,0,0,no
7,6,2,1,1,6,0,6,6,2,3,0,0,no
7,9,3,1,1,9,0,9,9,3,3,0,0,no
7,6,0,2,3,6,0,6,2,2,2,0,0,no
7,6,0,2,3,6,0,6,2,2,2,0,0,no
7,4,1,1,1,4,0,4,4,1,2,0,0,no
7,7,6,1,1,7,0,7,7,3,2,0,0,no
7,3,4,1,1,3,0,3,3,0,0,0,0,no
7,3,4,1,1,3,0,3,3,0,0,0,0,no
7,3,2,1,1,3,0,3,3,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,5,1,1,1,5,0,5,5,1,1,0,0,no
7,4,6,1,1,4,0,4,4,3,2,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,12,4,1,1,12,0,12,12,1,1,0,0,no
7,12,4,1,1,12,0,12,12,2,1,0,0,no
7,9,2,1,1,9,0,9,9,2,4,0,0,no
7,4,2,1,1,4,0,4,4,1,2,0,0,no
7,4,2,1,1,4,0,4,4,1,2,0,0,no
7,4,2,1,1,4,0,4,4,1,2,0,0,no
7,4,2,1,1,4,0,4,4,1,2,0,0,no
7,1,4,1,1,1,0,1,1,0,0,0,0,no
7,3,4,1,1,3,0,3,3,1,1,1,0,no
7,4,4,1,1,4,0,4,4,2,1,1,0,no
7,12,4,1,1,12,0,12,12,2,1,0,0,no
7,4,1,1,1,4,0,4,4,1,1,0,0,no
7,1,0,1,1,1,0,1,1,0,0,1,0,no
7,8,2,1,1,8,0,8,8,4,3,0,0,no
7,4,3,1,1,4,0,4,4,1,1,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,4,1,1,1,0,1,1,0,0,0,0,no
7,7,1,1,1,7,0,7,7,2,3,0,0,no
7,7,1,1,1,7,0,7,7,3,3,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,4,1,1,1,4,0,4,4,1,1,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,4,2,1,1,4,0,4,4,0,0,0,0,no
7,4,1,1,1,4,0,4,4,1,1,0,0,no
7,1,1,1,1,1,0,1,1,1,0,0,0,no
7,1,1,1,1,1,0,1,1,1,0,0,0,no
7,1,1,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,4,3,1,1,4,0,4,4,1,1,0,0,no
7,4,2,1,1,4,0,4,4,1,1,0,0,no
7,5,1,1,1,5,0,5,5,2,1,0,0,no
7,11,3,1,1,11,0,11,11,7,1,0,0,no
7,17,4,1,2,18,1,18,9.5,8,3,0,0,no
7,1,1,1,1,1,0,1,1,1,0,0,0,no
7,1,1,1,1,1,0,1,1,1,0,0,0,no
7,10,3,1,1,10,0,10,10,6,2,0,0,no
7,5,1,1,1,5,0,5,5,1,1,0,0,no
7,4,1,1,1,4,0,4,4,2,2,0,0,no
7,6,1,1,1,6,0,6,6,3,2,0,0,no
7,7,4,1,1,7,0,7,7,5,2,0,0,no
7,3,2,1,1,3,0,3,3,1,1,0,0,no
7,23,1,1,1,23,0,23,23,13,4,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,28,2,1,1,28,0,28,28,14,3,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,4,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,12,0,1,1,12,0,12,12,5,3,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,8,1,1,1,8,0,8,8,2,1,0,0,no
7,2,0,1,1,2,0,2,2,0,0,0,0,no
7,8,0,1,1,8,0,8,8,2,2,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,83,4,1,2,83,0,83,41.5,43,3,0,0,yes
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,3,2,1,2,3,0,3,1.5,2,1,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,3,2,1,1,3,0,3,3,1,1,0,0,yes
7,4,2,1,1,4,0,4,4,1,2,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,0,3,1,1,0,0,0,0,0,0,0,0,no
7,1,0,2,2,1,0,1,0.5,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,4,1,1,1,4,0,4,4,1,1,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,4,3,2,2,4,0,4,2,1,1,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,3,1,1,1,3,0,3,3,1,1,0,0,no
7,13,4,1,1,13,0,13,13,5,4,0,0,no
7,33,5,1,1,33,0,33,33,20,6,0,0,no
7,7,3,1,1,7,0,7,7,3,1,0,0,no
7,7,3,1,1,7,0,7,7,3,1,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,6,3,1,1,6,0,6,6,2,1,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,6,3,1,1,6,0,6,6,2,1,0,0,no
7,6,3,1,1,6,0,6,6,2,1,0,0,no
7,4,2,1,1,4,0,4,4,1,1,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,6,3,1,1,6,0,6,6,2,1,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,6,3,1,1,6,0,6,6,2,1,0,0,no
7,6,3,1,1,6,0,6,6,2,1,0,0,no
7,4,2,1,1,4,0,4,4,1,1,0,0,no
7,8,4,2,2,8,0,8,4,7,2,0,0,yes
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,8,4,1,1,8,0,8,8,4,1,0,0,no
7,5,1,1,1,5,0,5,5,2,1,0,0,no
7,7,1,1,1,7,0,7,7,2,1,0,0,no
7,16,1,3,3,17,1,17,6,4,2,0,0,no
7,18,1,2,2,19,1,19,10,4,2,0,0,no
7,4,1,2,2,4,0,4,2,0,0,0,0,no
7,18,2,1,1,18,0,18,18,6,4,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,19,4,2,2,20,1,20,10.5,10,2,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,1,2,2,1,0,1,0.5,0,0,0,0,no
7,3,0,2,2,3,0,3,1.5,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,19,2,1,1,19,0,19,19,6,2,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,0,4,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,2,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,11,1,1,1,11,0,11,11,4,2,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,15,1,1,1,15,0,15,15,5,2,0,0,no
7,32,4,1,1,32,0,32,32,21,3,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,4,1,1,1,4,0,4,4,1,1,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,2,1,1,1,2,0,2,2,1,0,0,0,no
7,31,4,1,1,31,0,31,31,22,5,0,0,yes
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,2,1,1,1,2,0,2,2,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,12,3,1,1,12,0,12,12,2,1,0,0,no
7,9,2,1,1,9,0,9,9,3,2,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,15,2,1,1,15,0,15,15,7,4,0,0,yes
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,1,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,1,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,20,1,2,2,30,10,30,20,11,4,0,0,no
7,13,0,1,1,13,0,13,13,4,2,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,4,1,1,1,0,1,1,0,0,0,0,no
7,1,3,2,2,1,0,1,0.5,0,0,0,0,no
7,1,4,2,2,24,23,24,23.5,0,0,0,0,no
7,24,5,1,1,24,0,24,24,12,4,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,24,4,1,1,24,0,24,24,12,4,0,0,no
7,1,1,2,2,6,5,6,5.5,0,0,0,0,no
7,7,2,1,1,7,0,7,7,4,1,0,0,no
7,2,0,1,1,2,0,2,2,1,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,6,1,1,1,6,0,6,6,2,1,0,0,no
7,4,2,1,1,4,0,4,4,2,2,1,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,9,2,1,1,9,0,9,9,2,1,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,2,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,1,3,1,1,1,0,1,1,0,0,0,0,no
7,6,4,2,3,7,1,6,2.666667,2,1,0,0,no
7,7,1,1,1,7,0,7,7,3,1,0,0,no
7,13,3,1,1,13,0,13,13,5,5,1,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,0,1,1,1,0,0,0,0,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,0,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,1,1,1,1,1,0,1,1,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,0,0,1,1,0,0,0,0,0,0,0,0,no
7,32,1,3,3,32,0,25,10.666667,17,6,0,0,no
7,18,6,1,1,18,0,18,18,8,5,0,0,no
7,2,2,1,1,2,0,2,2,1,1,0,0,no
7,7,6,1,1,7,0,7,7,3,2,0,0,no
7,12,4,1,1,12,0,12,12,2,1,0,0,no
7,2,2,1,1,2,0,2,2,0,0,0,0,no
7,3,4,1,1,3,0,3,3,0,0,0,0,no
